type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
photo	post_user_112463368812803	112463368812803_10209165431507570	https://www.facebook.com/112463368812803/posts/10209165431507570	#LoveTesco  Sophie s Mummy Mask (Age 9)	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14906969_10209165431507570_2935738164499203236_n.jpg?oh=b3bdf2a45d2a224b6e5b603984322819&oe=58D6E731	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14906969_10209165431507570_2935738164499203236_n.jpg?oh=22652d68fff49f9b3d41c1389f27197f&oe=58EF643C	https://www.facebook.com/photo.php?fbid=10209165431507570&set=o.112463368812803&type=3	facebook.com	2016-10-31T09:59:15+0000	1477907955	2016-10-31 10:59:15	3	3	3	0	6	3	1	2	1	0	3	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_1091895727597189	https://www.facebook.com/112463368812803/posts/1091895727597189	No money off vouchers 😡	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14908235_1091895727597189_8328813151931899910_n.jpg?oh=65940cf75b7a8196837c889af149f75d&oe=59246895	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14908235_1091895727597189_8328813151931899910_n.jpg?oh=e675d7fbbaa1a042d7a42ed45ffeacae&oe=58D71C80	https://www.facebook.com/photo.php?fbid=1091895727597189&set=o.112463368812803&type=3	facebook.com	2016-10-31T09:51:34+0000	1477907494	2016-10-31 10:51:34	2	2	2	0	4	2	2	0	0	0	2	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154530805746955	https://www.facebook.com/112463368812803/posts/10154530805746955	This is the 2nd time we ve bought roast beef from you  and not been able to eat it as it s been such poor quality - really difficult to cut  impossible to chew some of it - ended up throwing most of it away.  I think you really  need to look at the quality of meat you buy as I won t be buying any from you again :(	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14907192_10154530805746955_2155723969576182515_n.jpg?oh=ccdf7bbc78dd6e3f2c4c2b076ab9ee0b&oe=58D9E6E2	https://scontent.xx.fbcdn.net/v/t1.0-9/q82/s720x720/14907192_10154530805746955_2155723969576182515_n.jpg?oh=a189e969822f69ed8ab2c066aff947d9&oe=591C2173	https://www.facebook.com/photo.php?fbid=10154530805746955&set=o.112463368812803&type=3	facebook.com	2016-10-31T09:50:26+0000	1477907426	2016-10-31 10:50:26	1	8	1	0	9	7	4	3	3	0	1	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_1878009709086102	https://www.facebook.com/112463368812803/posts/1878009709086102	#LoveTesco Joseph  age 8 years	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14600920_1878009709086102_8998432219080368256_n.jpg?oh=f3f755420a065d29c9d82386f7723b8b&oe=58E20E86	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14600920_1878009709086102_8998432219080368256_n.jpg?oh=86e921a15dddaac546eeb5c4edaf5ca1&oe=591DD293	https://www.facebook.com/photo.php?fbid=1878009709086102&set=o.112463368812803&type=3	facebook.com	2016-10-31T09:46:53+0000	1477907213	2016-10-31 10:46:53	3	3	3	0	6	3	1	2	0	0	3	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10210788082647664	https://www.facebook.com/112463368812803/posts/10210788082647664	#LoveTesco	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14910454_10210788082647664_4484889889381437978_n.jpg?oh=9b6c8b13e58456f1e43fd590a8805663&oe=58E914C0	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14910454_10210788082647664_4484889889381437978_n.jpg?oh=f991e2914968bdb27d1d3e0dbef23d42&oe=591A4DCD	https://www.facebook.com/photo.php?fbid=10210788082647664&set=o.112463368812803&type=3	facebook.com	2016-10-31T09:40:19+0000	1477906819	2016-10-31 10:40:19	0	2	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1227653277293801	https://www.facebook.com/112463368812803/posts/1227653277293801	Really disappointed with your own brand baby bath that i bought from your Extra store the other day. I bought this for my 11 month old as our new house has only a shower cubicle.  At 11 months she can sit perfectly but obviously I never move away while she is in the bath. This bath is so slippy it really is unsafe. As she was playing she slipped around  i managed to catch her arm before she went under the water but in the process she banged the side of her face/eye on the high side of the bath leaving a very red mark on her face....Could ve been much worse. Why don t your baby baths have non-slip stickers in the bottom? i know they re probably not designed for older more mobile babies but i m sure parents of new borns must have the same issue with them sliding about while trying to bath them one handed!					2016-10-31T09:35:55+0000	1477906555	2016-10-31 10:35:55	0	2	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1227648680627594	https://www.facebook.com/112463368812803/posts/1227648680627594	when is the earliest date to book a delivery slot for Xmas					2016-10-31T09:26:53+0000	1477906013	2016-10-31 10:26:53	0	3	0	0	3	3	1	2	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1227648683960927	https://www.facebook.com/112463368812803/posts/1227648683960927	Hi Tesco   On Friday 28th I took a grocery delivery and you gave me an avocado that fell apart when I took it out of the bag as it was so overripe and a white cabbage that was best before 27th October and was only good for compost purposes. The cabbage wasn t even listed as an item with a short shelf life...  What gives?					2016-10-31T09:26:52+0000	1477906012	2016-10-31 10:26:52	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10157677975155427	https://www.facebook.com/112463368812803/posts/10157677975155427	#lovetesco	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14523286_10157677975155427_6077601760679434504_n.jpg?oh=689da38e867462853e9ef604878f0f50&oe=58F00037	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14523286_10157677975155427_6077601760679434504_n.jpg?oh=dca3c51cb10c40bdea09ba8598cddc33&oe=58D94C3A	https://www.facebook.com/photo.php?fbid=10157677975155427&set=o.112463368812803&type=3	facebook.com	2016-10-31T09:21:11+0000	1477905671	2016-10-31 10:21:11	1	3	1	0	4	3	1	2	1	0	1	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1227645780627884	https://www.facebook.com/112463368812803/posts/1227645780627884	I have tried to do your 3 for 2 toys but it is not applying it at checkout!					2016-10-31T09:20:08+0000	1477905608	2016-10-31 10:20:08	0	4	0	0	4	4	4	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_990559097737426	https://www.facebook.com/112463368812803/posts/990559097737426	Totally disgusted and almost chocked on this bone I came across in a Tesco Chicken Casserole and dumplings  made me sick trying to get bone back up  this product needs to be recalled. !!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14713630_990559097737426_1960269396891662807_n.jpg?oh=e2c81f8f76053e0b5e8fd3e4c6d117c0&oe=58E9D822	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14713630_990559097737426_1960269396891662807_n.jpg?oh=eb91c12ec8b8cd3839bc9851298c6a6a&oe=58E162DD	https://www.facebook.com/photo.php?fbid=990559097737426&set=o.112463368812803&type=3	facebook.com	2016-10-31T09:01:30+0000	1477904490	2016-10-31 10:01:30	0	5	0	0	5	5	3	2	4	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10211315554229350	https://www.facebook.com/112463368812803/posts/10211315554229350	Mould and smells very strange. Bought this morning and has 4 of November on the top. Have bought fresh fruit before from your shops with the same day date on and very fresh this is disgusting. Put me off buying fresh fruit from your selfs again.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14600963_10211315554229350_2178363782981538238_n.jpg?oh=00f22380d40aad3449700f2af3a98a42&oe=58EC020D	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14600963_10211315554229350_2178363782981538238_n.jpg?oh=e5af5a9533c111542bfbe5c716036ad8&oe=58E93600	https://www.facebook.com/photo.php?fbid=10211315554229350&set=o.112463368812803&type=3	facebook.com	2016-10-31T08:44:49+0000	1477903489	2016-10-31 09:44:49	0	1	3	0	4	1	1	0	0	0	0	0	2	0	0	1	0
status	post_user_112463368812803	112463368812803_1227600740632388	https://www.facebook.com/112463368812803/posts/1227600740632388	Are you experiencing problems dispatching goods from direct today? I ordered some items due to be delivered today on a stipulated bookimg slot and they have not even been disptached yet?					2016-10-31T07:52:44+0000	1477900364	2016-10-31 08:52:44	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1227596510632811	https://www.facebook.com/112463368812803/posts/1227596510632811	Why is the 3 for 2 on toys not working					2016-10-31T07:42:30+0000	1477899750	2016-10-31 08:42:30	0	7	0	0	7	7	3	4	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1227595977299531	https://www.facebook.com/112463368812803/posts/1227595977299531	Weekly shop didn t arrive this morning. No call to explain  even after I d reported it  zero explanation. On hold on three occasions for in excess of 10 minutes  until someone declared  it s not one that we d be able to redeliver - would you like me to cancel it?  Like he was doing me a favour.  Not the first time this has happened but certainly the last.					2016-10-31T07:41:03+0000	1477899663	2016-10-31 08:41:03	1	5	1	0	6	5	1	4	2	0	1	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1227584503967345	https://www.facebook.com/112463368812803/posts/1227584503967345	Any idea when I will get my tesco direct order please? Ordered Friday morning to be delivered into store Saturday.  Never arrived. Rang and got told there was a delay but I d definitely get it Monday  (today) but still no sign of it being dispatched. It s bad that I m not even being contacted.  Shouldn t put on the delivery confirmation that I ll get it certain day but don t.					2016-10-31T07:22:00+0000	1477898520	2016-10-31 08:22:00	0	11	0	0	11	11	3	8	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1227380027321126	https://www.facebook.com/112463368812803/posts/1227380027321126	As the double points have been binned are there any replacement offers for clubcard points in time for xmas????					2016-10-31T03:14:29+0000	1477883669	2016-10-31 04:14:29	0	5	0	0	5	5	4	1	3	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1227285047330624	https://www.facebook.com/112463368812803/posts/1227285047330624	Hi can u confirm when clubcard vouchers will be showing. The points have corrected themselves but no vouchers still.					2016-10-31T00:35:22+0000	1477874122	2016-10-31 01:35:22	0	2	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1227248317334297	https://www.facebook.com/112463368812803/posts/1227248317334297	Disappointed at the service I received tonight at your large Ayr store. I went in looking for a micro hdmi cable and the shop was getting a refit by the looks of it. So I can understand staff may be harassed but it was not busy. I asked politely for help so not to go near the workmen and I got a sigh when I asked about the cable and got a very blunt aw we will never find it in there. Woman went off and came back and said we don t know as it could be anywhere. So left empty handed felt like I was made to feel like I had inconvenienced her. I feel if you are that harassed and can t be bothered to look for stock maybe you should close a shop for an hour or two during a refit. Sorry Tesco I shop here and I am a regular customer but left feeling very dissatisfied with the lack of customer service in store.  Steve-o Goodall					2016-10-30T23:33:06+0000	1477870386	2016-10-31 00:33:06	3	1	5	0	6	1	1	0	0	0	3	0	1	0	0	1	0
status	post_user_112463368812803	112463368812803_1227239587335170	https://www.facebook.com/112463368812803/posts/1227239587335170	hi just curious if you are going to bring back the tesco brand chocolate orange bars? they tasted just as good if not better than the terrys ones and were really good value thanks					2016-10-30T23:18:45+0000	1477869525	2016-10-31 00:18:45	0	5	2	0	7	5	2	3	0	0	0	0	0	1	0	0	0
photo	post_user_112463368812803	112463368812803_10211267703156540	https://www.facebook.com/112463368812803/posts/10211267703156540	After a week of being really unwell and not eating properly  and almost being in hospital  he s finally feeling better and taking his bottle properly  so we decided to spoil him with a new outfit! Looks like he approves 😄 #lovetesco #tescobaby 😍	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14639644_10211267703156540_927338203270996887_n.jpg?oh=b87ff9b39a6482c37cda855f58fdb494&oe=5919B011	https://scontent.xx.fbcdn.net/v/t1.0-9/q82/s720x720/14639644_10211267703156540_927338203270996887_n.jpg?oh=38102b5f71e8e45923b1ccba81bf3499&oe=5920494E	https://www.facebook.com/photo.php?fbid=10211267703156540&set=o.112463368812803&type=3	facebook.com	2016-10-30T23:17:40+0000	1477869460	2016-10-31 00:17:40	1	0	3	0	3	0	0	0	0	0	1	2	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10209810159703496	https://www.facebook.com/112463368812803/posts/10209810159703496	Home delivery with sealed bag of apples with 1/2 apple in it. Other half awol. Order picker fail?	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14910283_10209810159703496_1186877512611796638_n.jpg?oh=280a4c6f415c6a3f7da892cb2b64665a&oe=58DF9A92	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14910283_10209810159703496_1186877512611796638_n.jpg?oh=00768522713582b224b76589907f9c04&oe=58E24F9F	https://www.facebook.com/photo.php?fbid=10209810159703496&set=o.112463368812803&type=3	facebook.com	2016-10-30T22:34:53+0000	1477866893	2016-10-30 23:34:53	0	1	2	0	3	1	1	0	0	0	0	0	2	0	0	0	0
photo	post_user_112463368812803	112463368812803_1413534798676032	https://www.facebook.com/112463368812803/posts/1413534798676032	Appalled to find bits of plastic in this korma... the plastic packaging it came in is not the same as what was hidden in the korma...my children normally like this and luckily they never had this one... they could have choked or seriously Damaged their insides...  not impressed at all Tesco.com ... please rectify this 👎👎👎	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14915709_1413534798676032_2649636705508726031_n.jpg?oh=79d36609ff66da97975d97d5b915fc2e&oe=5917D08C	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14915709_1413534798676032_2649636705508726031_n.jpg?oh=45f9cbed1d1f56f2345468aae3b30f72&oe=59194899	https://www.facebook.com/photo.php?fbid=1413534798676032&set=o.112463368812803&type=3	facebook.com	2016-10-30T22:25:30+0000	1477866330	2016-10-30 23:25:30	1	1	8	0	9	1	1	0	0	0	1	0	7	0	0	0	0
photo	post_user_112463368812803	112463368812803_10157541913675251	https://www.facebook.com/112463368812803/posts/10157541913675251	#LoveTesco	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14925433_10157541913675251_2685907794184115235_n.jpg?oh=1b12cc00d94a75810722c82c42d28731&oe=58D8CC89	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14925433_10157541913675251_2685907794184115235_n.jpg?oh=82d8e192b2663d81b10c5f2f743ab03f&oe=59200D84	https://www.facebook.com/photo.php?fbid=10157541913675251&set=o.112463368812803&type=3	facebook.com	2016-10-30T22:13:50+0000	1477865630	2016-10-30 23:13:50	2	1	2	0	3	1	1	0	1	0	2	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1227173877341741	https://www.facebook.com/112463368812803/posts/1227173877341741	Not mores shed with the 3 for 2 offer on Tesco Direct  nowhere is it explained that although toys are advertised as 3 for 2  the offer is not for the preferred partners  this deal is not as you advertised it  shame on you 					2016-10-30T21:55:57+0000	1477864557	2016-10-30 22:55:57	0	5	0	0	5	5	2	3	1	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_1282962451737728	https://www.facebook.com/112463368812803/posts/1282962451737728	Have you got any idea when you ll be getting the Arla Lactofree Chocolate milk back on your grocery website? It seems to be only a availiable at asda  but i don t shop there and being housebound I have to rely on others if they happen to be going there. I have a tesco grocery order due for this Tuesday  i wish it would be back by tomorrow evening  but i suspect it wont be. 😢	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14900409_1282962451737728_906693003597889367_n.jpg?oh=b0e458f0f72c696076cbd211c9b0cf9e&oe=58DB8034	https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/14890003_1282962451737728_906693003597889367_o.jpg?oh=9af7e936e82b285d5bfff270dfe5504d&oe=58DB79BE	https://www.facebook.com/photo.php?fbid=1282962451737728&set=o.112463368812803&type=3	facebook.com	2016-10-30T21:33:50+0000	1477863230	2016-10-30 22:33:50	0	2	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_1695079544142359	https://www.facebook.com/112463368812803/posts/1695079544142359	Sorry Tesco  your chestnuts are a real disappointment and leave a very bad taste in the mouth. Over half the ones I bought were mouldy inside. Impossible to tell from outside. I m not going to send you a photo of every single one but I can take the offending nuts to the store.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14632994_1695079544142359_3005152407745280017_n.jpg?oh=532377dbec49da3ede9117bb4f64c258&oe=591DAE0E	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/14632994_1695079544142359_3005152407745280017_n.jpg?oh=1bfc524632d8fbb173ef95a763ea2ba3&oe=58EEE772	https://www.facebook.com/photo.php?fbid=1695079544142359&set=o.112463368812803&type=3	facebook.com	2016-10-30T21:20:49+0000	1477862449	2016-10-30 22:20:49	0	2	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154695106738711	https://www.facebook.com/112463368812803/posts/10154695106738711	Not sure you can tell from the photo... but my chicken breast has shards of bone in!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14906855_10154695106738711_6616393304543237710_n.jpg?oh=1b0eaa8c7b7ce3e346c0fd19d5627849&oe=5922576B	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14906855_10154695106738711_6616393304543237710_n.jpg?oh=1cc5805a191c77d7a790861494b99056&oe=58DB2566	https://www.facebook.com/photo.php?fbid=10154695106738711&set=o.112463368812803&type=3	facebook.com	2016-10-30T21:13:31+0000	1477862011	2016-10-30 22:13:31	0	6	0	0	6	5	3	2	2	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10153776958261548	https://www.facebook.com/112463368812803/posts/10153776958261548	Just tucking into my alpro and find a piece of plastic. See the small piece of plastic shaped like a nail on the lid.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14581535_10153776958261548_832110567883053365_n.jpg?oh=b499f4e8798588d011bc02336aea2b83&oe=58DF6203	https://scontent.xx.fbcdn.net/v/t1.0-9/q82/s720x720/14581535_10153776958261548_832110567883053365_n.jpg?oh=3258f230a50da3c0834a98dce371e9bc&oe=58DA955C	https://www.facebook.com/photo.php?fbid=10153776958261548&set=o.112463368812803&type=3	facebook.com	2016-10-30T21:11:05+0000	1477861865	2016-10-30 22:11:05	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1227122214013574	https://www.facebook.com/112463368812803/posts/1227122214013574	Tesco express Penyrheol  my partner lost his wallet visiting your store tonight  please say it s been handed in?!??					2016-10-30T20:59:44+0000	1477861184	2016-10-30 21:59:44	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1227120874013708	https://www.facebook.com/112463368812803/posts/1227120874013708	Where is the tinned pumpkin this year? In past years even my Tesco Metro carried Libby s pumpkin but this year even the super stores don t seem to have it in stock- nor do any other the other groceries. Are they no longer importing it? Please say it will be in soon  I know it is seasonal. Thanks!					2016-10-30T20:57:43+0000	1477861063	2016-10-30 21:57:43	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154632502644659	https://www.facebook.com/112463368812803/posts/10154632502644659	Bought this carrot cake today in one of your express stores  only to find it s out of date... well done Tesco!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14642438_10154632502644659_966337099124548037_n.jpg?oh=e91b22903889eeb7eb4a1d3cbe35e776&oe=58E15F60	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14642438_10154632502644659_966337099124548037_n.jpg?oh=0cc224060bc8494189e4f088951ae93a&oe=59212675	https://www.facebook.com/photo.php?fbid=10154632502644659&set=o.112463368812803&type=3	facebook.com	2016-10-30T20:43:51+0000	1477860231	2016-10-30 21:43:51	0	4	2	0	6	4	3	1	2	0	0	0	0	0	1	1	0
photo	post_user_112463368812803	112463368812803_10100492175076228	https://www.facebook.com/112463368812803/posts/10100492175076228	No caesar dressing guys - would have liked some on my caesar salad....	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14572976_10100492175076228_6519223177971058667_n.jpg?oh=e6ddccf280e5a72448b5e368826cfb30&oe=59220E85	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/14572976_10100492175076228_6519223177971058667_n.jpg?oh=d7765b68e3f7f9501fbb1809ea9cbcc9&oe=591DE3F1	https://www.facebook.com/photo.php?fbid=10100492175076228&set=o.112463368812803&type=3	facebook.com	2016-10-30T20:40:11+0000	1477860011	2016-10-30 21:40:11	0	4	1	0	5	4	4	0	9	0	0	0	0	0	0	1	0
photo	post_user_112463368812803	112463368812803_10211125442153312	https://www.facebook.com/112463368812803/posts/10211125442153312	Just had my shopping delivered...unimpressed.  1. It s the 30th-photo shows the out of date product I received 2. My frozen Yorkshire puddings were packed with my ambient goods-now defrosted 3. Your website told me fresh products e.g bread would have a 4 day shelf life. My fresh fruit and bread do not fulfil the advertised timescales	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14915428_10211125442153312_2099651438308819250_n.jpg?oh=fc996866723bb48def88678a0922aa76&oe=58EF215A	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14915428_10211125442153312_2099651438308819250_n.jpg?oh=554c5cce8a14d29d98c28ef547aabd2c&oe=58DA1B57	https://www.facebook.com/photo.php?fbid=10211125442153312&set=o.112463368812803&type=3	facebook.com	2016-10-30T20:38:40+0000	1477859920	2016-10-30 21:38:40	3	5	3	0	8	5	1	4	2	0	3	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10153852720761123	https://www.facebook.com/112463368812803/posts/10153852720761123	Thank you Tesco for our Halloween treats with our delivery tonight. My son was very happy. He loves Halloween more than Christmas. Excuse his weird smile  it s a ghost smile apparently! 👻 🎃	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14611091_10153852720761123_1782659212265661067_n.jpg?oh=7b4d55de0cf00d82435ee390ee47764e&oe=592321CD	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14611091_10153852720761123_1782659212265661067_n.jpg?oh=9d28a3588a78c65d233a4da9e8bf312b&oe=592221C0	https://www.facebook.com/photo.php?fbid=10153852720761123&set=o.112463368812803&type=3	facebook.com	2016-10-30T20:37:03+0000	1477859823	2016-10-30 21:37:03	9	3	13	0	16	3	3	0	4	0	9	3	0	1	0	0	0
status	post_user_112463368812803	112463368812803_1227100424015753	https://www.facebook.com/112463368812803/posts/1227100424015753	My order was ment to be here between 7pm and 8pm...its 8:21pm and its not here!					2016-10-30T20:22:36+0000	1477858956	2016-10-30 21:22:36	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1227099154015880	https://www.facebook.com/112463368812803/posts/1227099154015880	I wish to express my dissatisfaction with your team at the Whitley Street Express store in Reading. 1  they are not grumpy enough (always friendly) 2  customer service is  well  excellent  3  no public toilets - I can t leave the store without nearly peeing myself with laughter.  Please pass on my gratitude  thanks and everything else to the team there (I don t know all of their names). If ever you are in a  down  mood  this is the place to be. I love the way they are a good team and team banter  in fact I admit to starting it off sometimes .  Good work guys of Whitley St  Reading <3					2016-10-30T20:20:38+0000	1477858838	2016-10-30 21:20:38	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1227098607349268	https://www.facebook.com/112463368812803/posts/1227098607349268	How are you guys getting away with selling your scrawny wee bags for 5p. Everyone else is sorting us out with nice sturdy baggies. Not quite a bag for life  but certainly a far cry from your bag for five minutes. Chancers. X					2016-10-30T20:19:50+0000	1477858790	2016-10-30 21:19:50	10	0	10	1	11	0	0	0	0	0	10	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1227095430682919	https://www.facebook.com/112463368812803/posts/1227095430682919	Hi could you tell me when the 3 for 2 toy event ends please?					2016-10-30T20:15:04+0000	1477858504	2016-10-30 21:15:04	0	2	0	0	2	2	1	1	1	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_1750708855192268	https://www.facebook.com/112463368812803/posts/1750708855192268	How can I get hold of these and the free from advent calenders?....I have a weekly delivery and I can t find them at all to get them delivered. I have a (nearly) 2 year old who would be over the moon if she could join in having chocolate with her older sister!  I can t get to a store due to illness so I don t know how else to get one? Many thanks	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14604864_1750708855192268_2368834293468794935_n.jpg?oh=c6187f0f905024bfd3fea8e88e241db3&oe=58ECBF1B	https://scontent.xx.fbcdn.net/v/t1.0-9/14604864_1750708855192268_2368834293468794935_n.jpg?oh=2d78ab6e699059418f2e37f47019bed4&oe=59226770	https://www.facebook.com/photo.php?fbid=1750708855192268&set=o.112463368812803&type=3	facebook.com	2016-10-30T20:08:52+0000	1477858132	2016-10-30 21:08:52	0	7	0	0	7	7	3	4	2	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1227089727350156	https://www.facebook.com/112463368812803/posts/1227089727350156	Dear tesco what on earth has happened at the Aylesbury extra store on broadfields . I understand there has been done improvements made but some just appear stupid.   1. the trolley shelters in the car park were all ripped out to make way for new ones fair enough they look nicer but why were they not put on the purpose laid concrete pads that the old ones were on ? They have all been put 2 spaces away.  2. Having revamped the bakery in the same store it now seems that to get a fresh in store loaf we must now choose a loaf that is no longer per wrapped in perforated plastic as it has been for many many years. And now must choose a loaf that has already had many other customers hands all over it and put in a bag ourselves. Then fight with the self service checkout to find the item rather than just scan it.  3. Now the aisle markers have been moved to the end of the aisles there is a lot less info on them.  4. Cigarette/lotto/click&collect/customer service counter. There now appears to be too many things going on at this counter and no logical queing for each part causing long delays to anyone using the services offered there					2016-10-30T20:08:25+0000	1477858105	2016-10-30 21:08:25	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10205667105037008	https://www.facebook.com/112463368812803/posts/10205667105037008	When we got little mans pumpkin  from Riverfield drive store it had a sticker on it asking to carve a heart   and hear it is . Happy Halloween 💙👻🎃	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14695489_10205667105037008_7807366085488087465_n.jpg?oh=645b1c326de3c0182544ff3bf15c952e&oe=58E1B0B9	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14695489_10205667105037008_7807366085488087465_n.jpg?oh=5f8a0e3b8751aaf0c06117c900330bf9&oe=58E968B4	https://www.facebook.com/photo.php?fbid=10205667105037008&set=o.112463368812803&type=3	facebook.com	2016-10-30T19:50:52+0000	1477857052	2016-10-30 20:50:52	4	6	4	0	10	6	4	2	4	0	4	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10209012712729626	https://www.facebook.com/112463368812803/posts/10209012712729626	Are you a day early for the trick or treating? Have you hidden the meat from inside the steak bakes?	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14915625_10209012712729626_696869277877403167_n.jpg?oh=6f3a52f1493f6cfde517cb7ade65acee&oe=58E2CBF5	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/14915625_10209012712729626_696869277877403167_n.jpg?oh=5fe7b08afdedd48a1e900f6c41f0d5d5&oe=5919BF89	https://www.facebook.com/photo.php?fbid=10209012712729626&set=o.112463368812803&type=3	facebook.com	2016-10-30T19:41:12+0000	1477856472	2016-10-30 20:41:12	2	4	5	0	9	4	4	0	1	0	2	0	0	3	0	0	0
