type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
status	post_user_112463368812803	112463368812803_1116871798371950	https://www.facebook.com/112463368812803/posts/1116871798371950	I have paid to get the 1 year delivery. I spend around £200 per week. But the last delivery contained dry donuts  Tesco meals at 3 for a £5 were dire and was the Pizza  scotch eggs with no eggs. Counter meat was vile. Not buying own brand pies as full of fat and gristle  bacon full of water. I am only going to buy tinned and bottled from now on.					2016-06-12T18:14:49+0000	1465755289	2016-06-12 20:14:49	0	2	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_1151888254834157	https://www.facebook.com/112463368812803/posts/1151888254834157	Can t believe I have had this £5 bouquet for over three weeks! Had to remove the Gerberra but the rest are going strong. Definitely good value!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13413010_1151888254834157_1985850381981449083_n.jpg?oh=e66007187f65150f15e3e7ccba433acc&oe=58DFA70B	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13413010_1151888254834157_1985850381981449083_n.jpg?oh=acbc7c70d82a7710aad81c1a30d36c5c&oe=591DDD1E	https://www.facebook.com/photo.php?fbid=1151888254834157&set=o.112463368812803&type=3	facebook.com	2016-06-12T18:13:25+0000	1465755205	2016-06-12 20:13:25	5	0	5	0	5	0	0	0	0	0	5	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154258241199878	https://www.facebook.com/112463368812803/posts/10154258241199878	Think the people who print your magazines need to proof read before printing lol	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13412902_10154258241199878_6905348328043511262_n.jpg?oh=f30916e12e54babe70f3fda9f9b031d5&oe=58E9DB40	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13412902_10154258241199878_6905348328043511262_n.jpg?oh=7f41f7cbde2634d82dc31220ba7483c2&oe=58D7C24D	https://www.facebook.com/photo.php?fbid=10154258241199878&set=o.112463368812803&type=3	facebook.com	2016-06-12T18:11:32+0000	1465755092	2016-06-12 20:11:32	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1116865951705868	https://www.facebook.com/112463368812803/posts/1116865951705868	Can we just clear up a few things :  Chocolate eggs with the word  Easter  on are NOT being banned.  Foods that are returned for a swap are NOT returned to the shelves.  There is NO Tesco in Oak Street - therefore NO soldier as refused service.  Bananas with red issues have NOT been injected with tainted blood.  Pistachios often contain the larvae of an orange worm  not a maggot and unavoidable.  Fresh vegetables & fruit often contain bugs  they are grown in soil !!  Wash them and move on.					2016-06-12T18:03:16+0000	1465754596	2016-06-12 20:03:16	53	8	56	0	64	8	8	0	22	0	51	3	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154269903383055	https://www.facebook.com/112463368812803/posts/10154269903383055	Tesco  how come you are still charging £3.79p per pack for these?? Home Bargains are charging 79p & these are only £1 in Poundland 😡😤	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13445280_10154269903383055_8362761590006757026_n.jpg?oh=94a5e41950260d817627a62c2362f042&oe=58E69987	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13445280_10154269903383055_8362761590006757026_n.jpg?oh=e5ca3d8bee160ff866eca3d1661ed9e6&oe=58E8248A	https://www.facebook.com/photo.php?fbid=10154269903383055&set=o.112463368812803&type=3	facebook.com	2016-06-12T18:02:23+0000	1465754543	2016-06-12 20:02:23	2	2	2	0	4	2	2	0	2	0	2	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10208964560205319	https://www.facebook.com/112463368812803/posts/10208964560205319	Today I went shopping with my 10 year old daughter in the Tring road Aylesbury branch. To do the weekly  fruit  shop for the preschool which I work at. While we was shopping   I said to my daughter   would you like a piece of fruit as tesco do  free  fruit for children   she said yes & we went over . My god .. I have never seen such a disgusting area in all my life   this may seem a bit strong to you   but I was truly disgusted by the display .  The fruit area was absolutely filthy   the bits of fruit in there were rotten   it had an awful smell .. It was truly shocking . And for which ever staff member that had just dumped a bag of grapes in there   should feel bad .. It would have taken less than 10 minutes to clean & freshen the area . I have attached a photo & then at least you can see where I m coming from. This fruit display would never encourage any child to eat fresh products .	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13450748_10208964560205319_8423066888695365175_n.jpg?oh=e9877b0df680d4722579e932b022252f&oe=58DD3E27	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13450748_10208964560205319_8423066888695365175_n.jpg?oh=30be54892b59a987152d239aabede32d&oe=58EF312A	https://www.facebook.com/photo.php?fbid=10208964560205319&set=o.112463368812803&type=3	facebook.com	2016-06-12T17:54:45+0000	1465754085	2016-06-12 19:54:45	6	5	9	1	15	5	3	2	0	0	6	0	2	0	0	1	0
status	post_user_112463368812803	112463368812803_1116849708374159	https://www.facebook.com/112463368812803/posts/1116849708374159	Is there any way to stop people abusing the parent and child parking spaces? At the Stirling store  we regularly struggle for a space (we have a 20 month old) and we always see people park up with no children. It is extremely frustrating and I m sure parents in our situation would agree.					2016-06-12T17:31:19+0000	1465752679	2016-06-12 19:31:19	1	6	1	1	8	6	3	3	10	0	1	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1116848585040938	https://www.facebook.com/112463368812803/posts/1116848585040938	Twice now in the same batch of Tesco nappies I ve experienced crystals  which have reacted with my baby and made her sore  itchy and red. Please advise how this has happened??					2016-06-12T17:28:23+0000	1465752503	2016-06-12 19:28:23	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10156937227830277	https://www.facebook.com/112463368812803/posts/10156937227830277	Happy little man with winning the raffle at Dereham tesco he put his £ in the pot for help for heroes 💙	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/13445416_10156937227830277_314364432792528220_n.jpg?oh=cb1c19519ff5bcc1c3c68f9a1da0b001&oe=59207836	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/13445416_10156937227830277_314364432792528220_n.jpg?oh=a4297b2b1900efb23c06d1151c5d6e03&oe=58ED0123	https://www.facebook.com/photo.php?fbid=10156937227830277&set=o.112463368812803&type=3	facebook.com	2016-06-12T17:24:39+0000	1465752279	2016-06-12 19:24:39	8	3	8	0	11	3	3	0	0	0	7	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154311138480229	https://www.facebook.com/112463368812803/posts/10154311138480229	While tucking in to my Sunday roast tonight I came across this in my frozen Tesco veg. Thankfully it was me who found it & not 1 of my 3 young children! I found it just as I was about to put the fork full in my mouth. It looks & feels like a piece of broken glass  really not impressed Tescos!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13427976_10154311138480229_2663633464565559182_n.jpg?oh=2a182134e7d9b527958eae72178f6860&oe=58DBAA55	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13427976_10154311138480229_2663633464565559182_n.jpg?oh=c56699e40e907e961c493093ed3b3c01&oe=58EFE458	https://www.facebook.com/photo.php?fbid=10154311138480229&set=o.112463368812803&type=3	facebook.com	2016-06-12T17:16:13+0000	1465751773	2016-06-12 19:16:13	0	22	9	0	31	22	13	9	2	0	0	0	5	0	0	4	0
status	post_user_112463368812803	112463368812803_1116833815042415	https://www.facebook.com/112463368812803/posts/1116833815042415	As people on here who perhaps know little about the difference about sugar free or diabetic foods should read this.  Or think it s clever to call insulting names. To a diabetic having sugar free foods and drinks can be dangerous to your blood sugars.   Again Tesco I ask you why you you only do a couple of diabetic products.    People with diabetes do not manage their condition by cutting  sugary  foods out of their diet. If you have  diabetes  you can eat sugar-containing foods as part of your overall meal plan  as long as you account for the carbohydrate and calories in the food as part of your overall meal plan. Similarly  if you eat lots of so-called  sugar-free  foods  they may have replaced sucrose (sugar) with sweet tasting substances like sorbitol  mannitol  xylitol  isomalt  and hydrogenated starch hydrolysates. These are all  sugar alcohols   which are technically not  sugar  but are high in carbohydrate. Others may be sweetened with fructose  polydextrose  and maltodextrin  which also contain calories and carbohydrate. These foods will affect your blood glucose just as a sugar-containing food would  in proportion to the grams of carbohydrate in each serving of the food. In addition  foods containing these sugar alcohols can cause stomach discomfort and diarrhea if eaten in large quantities.  Other foods may be sweetened with aspartame or other non-caloric sweeteners like saccharin  acesulfame potassium  or sucralose. These sweeteners contain no carbohydrate. But again  you need to check the food label to see how many grams of carbohydrate are in each serving  because  sugar-free  does not mean  carbohydrate-free.  Some of the foods sweetened with non-caloric sweeteners (like aspartame-sweetened sodas) may indeed have no carbohydrate  and will have no effect on your blood glucose. Others  like an aspartame-sweetened yogurt  still contain carbohydrate (from the fruit or milk products in the yogurt) which must be calculated in your meal plan. These foods contain caloric sweeteners in combination with non-caloric sweeteners.  Work with your dietitian and healthcare team to learn how much of different types of foods you can eat at each meal and snack. Very likely your healthcare team will offer you the opportunity to use carbohydrate counting as a way to use meal planning to manage your blood glucose. In carbohydrate counting  you learn how many grams of carbohydrate you should aim for at each meal and snack. Then you read food labels and use carbohydrate gram counting food lists to figure out how you can  spend  the grams of carbohydrate allocated for a particular meal. You devise your meals based on how many grams of carbohydrate you can eat and how many grams of carbohydrate are in the various foods that comprise a given meal.					2016-06-12T17:14:08+0000	1465751648	2016-06-12 19:14:08	0	9	0	0	9	9	3	6	6	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1116833191709144	https://www.facebook.com/112463368812803/posts/1116833191709144	I bought Bradys Coleslaw 400G last night at 8pm made 4 toasted sandwiches  I put the rest into the fridge.  Just now not even 24 hours after I go to the fridge to make more lovely toasted sandwiches only to find AGAIN Bradys Coleslaw has gone sour. Even though it says EXP 25-6-2016   What a sham					2016-06-12T17:12:36+0000	1465751556	2016-06-12 19:12:36	0	3	0	0	3	3	1	2	1	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10208784167658277	https://www.facebook.com/112463368812803/posts/10208784167658277	It s the third time I buy vegetables which are moldy inside!!!The first time I bought one bag of okra and half of them were moldy!!I didn t say anything...The second time i ordered tomatoes online and the tomatos delivered were moldy!!Again  didn t say anything!! Today I bought potatoes and when I cut them they looked like this!!Next time I ll ask my money back..If there will be next time.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13412960_10208784167658277_4320714597687966321_n.jpg?oh=38cce4167900ce53b4a8bd7727db3f31&oe=591CB075	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13412960_10208784167658277_4320714597687966321_n.jpg?oh=b9eb818a9549d1bec712af8974fed353&oe=58DDD978	https://www.facebook.com/photo.php?fbid=10208784167658277&set=o.112463368812803&type=3	facebook.com	2016-06-12T17:08:10+0000	1465751290	2016-06-12 19:08:10	1	2	2	0	4	2	2	0	1	0	1	0	0	0	0	1	0
photo	post_user_112463368812803	112463368812803_10153733593681448	https://www.facebook.com/112463368812803/posts/10153733593681448	Mouldy tomatoes 29p. Bargain! 😂😂	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13412884_10153733593681448_1750129477170663556_n.jpg?oh=64ad197e9c6e529592c670f9e4666903&oe=591EEA88	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13412884_10153733593681448_1750129477170663556_n.jpg?oh=abae5b607fa8c85f07f06ef82fc3de68&oe=58EFDD85	https://www.facebook.com/photo.php?fbid=10153733593681448&set=o.112463368812803&type=3	facebook.com	2016-06-12T16:58:34+0000	1465750714	2016-06-12 18:58:34	2	2	2	0	4	2	2	0	0	0	2	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10153489987451682	https://www.facebook.com/112463368812803/posts/10153489987451682	So disappointed that out of 1kg of  live  mussels I bought today to make a paella for my poorly boyfriend (from your Cheltenham superstore)  only 4 were actually alive and since these had been sat in the slime of their dead friends  I daren t eat them :( This was the first time I d been brave enough to buy live mussels to cook so thankfully I watched a youtube tutorial for proper preparation of them...otherwise we might well have tried to eat them with terrible outcomes....	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13435578_10153489987451682_8239353646130605487_n.jpg?oh=f57d8f87fbe37193c588ec32521621e5&oe=58EEC4EC	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13435578_10153489987451682_8239353646130605487_n.jpg?oh=9984ad1fff7307048e6a815c69ae5708&oe=58DCCCE1	https://www.facebook.com/photo.php?fbid=10153489987451682&set=o.112463368812803&type=3	facebook.com	2016-06-12T16:41:08+0000	1465749668	2016-06-12 18:41:08	2	3	2	0	5	3	3	0	0	0	2	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1116819285043868	https://www.facebook.com/112463368812803/posts/1116819285043868	It true that Tesco will no longer be selling EASTER eggs with EASTER on the packaging in case it causes offence to certain faiths. As an English Christian if this is true I will no longer be shopping at Tesco as a loyal customer of 20+ years I find this offensive.I shall also be cancelling my various insurances and credit cards. I am hoping this is a so called sick joke by someone.					2016-06-12T16:40:43+0000	1465749643	2016-06-12 18:40:43	1	17	2	0	19	17	7	10	10	0	1	0	0	1	0	0	0
status	post_user_112463368812803	112463368812803_1116818411710622	https://www.facebook.com/112463368812803/posts/1116818411710622	Just a general query. Just seen an advert on TV that says people can exchange perishable food products if they are returned within the use by date. Does the product they are returning go back on the shelf? How do you know its been stored correctly or its not been tampered with?					2016-06-12T16:38:53+0000	1465749533	2016-06-12 18:38:53	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154291752224345	https://www.facebook.com/112463368812803/posts/10154291752224345	Tesco.. I bought your goodness mini moons on Saturday 11th June. I normally just put these in my 3 year old packed lunch and he would open himself! This afternoon I was going to give him one as a snack and opened it to find mould! Sell by date 27/7/16 not good enough! What if I had put this in his lunch box?	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13445650_10154291752224345_9199776204988755153_n.jpg?oh=4bf040a92f8726e10a5be49a528ddff1&oe=58E24628	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13445650_10154291752224345_9199776204988755153_n.jpg?oh=fae2c06bf37be3605af628de122c6884&oe=591B4625	https://www.facebook.com/photo.php?fbid=10154291752224345&set=o.112463368812803&type=3	facebook.com	2016-06-12T16:30:48+0000	1465749048	2016-06-12 18:30:48	0	12	0	0	12	12	8	4	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154911190454638	https://www.facebook.com/112463368812803/posts/10154911190454638	Tesco you should be ashamed of yourselves. I do my shopping online as my husband is disabled and I can t leave him unattended for long. I have just prepared the cauliflower I received on Monday and after I stripped the leaves  this is what I was left with. Good job I m not cooking for more than 2 😠😠	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13417538_10154911190454638_5345812817812258148_n.jpg?oh=acd518c09427fe18e3f4528da5dd06c0&oe=58D7B773	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13417538_10154911190454638_5345812817812258148_n.jpg?oh=43a85cfc3786d1bf290f84ad4efa13ad&oe=591F9A7E	https://www.facebook.com/photo.php?fbid=10154911190454638&set=o.112463368812803&type=3	facebook.com	2016-06-12T16:22:12+0000	1465748532	2016-06-12 18:22:12	1	3	2	0	5	3	1	2	1	0	1	0	0	0	1	0	0
status	post_user_112463368812803	112463368812803_1116803725045424	https://www.facebook.com/112463368812803/posts/1116803725045424	Hi Tesco  today I purchased some chicken thighs from your Manchester Quay Street store  with a best before date of 12 June 2016 (today) . It smelled pretty rank but we thought since it hadn t properly expired we would try and marinate it in some barbecue sauce. After an hour of marinating  we took the chicken out of the fridge and the stench was so awful because the chicken had definitely gone off so we threw it away. I cannot return this chicken to the store because a. It has barbecue sauce on it and  b. Because I am too lazy but I thought I would let you know anyway. Thanks					2016-06-12T16:12:29+0000	1465747949	2016-06-12 18:12:29	1	3	1	0	4	3	1	2	1	0	1	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1116803178378812	https://www.facebook.com/112463368812803/posts/1116803178378812	Hi  can you please tell me why tescos has decided to get rid of the irish section in their stores  i think this is very unfair  we had only a very small section compared to other nationalities  i dont see any of these been got rid of..... Please can you explain......some people i have spoken to have said they are refusing to shop at tescos because of this. I think i will be doing the same...					2016-06-12T16:11:50+0000	1465747910	2016-06-12 18:11:50	2	14	2	0	16	13	9	4	7	0	2	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10209730797169623	https://www.facebook.com/112463368812803/posts/10209730797169623	Poster in the Tesco s Express Ashford Middlesex. Think you ll find that Clamping on Private Land was declared illegal in Oct 2012?	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13394120_10209730797169623_1974540704368553594_n.jpg?oh=b68ef24a733bb636c2e27576d87cbb58&oe=58E5FACC	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13394120_10209730797169623_1974540704368553594_n.jpg?oh=41c958228ce49e4bb0779828fdc35094&oe=5922ABC1	https://www.facebook.com/photo.php?fbid=10209730797169623&set=o.112463368812803&type=3	facebook.com	2016-06-12T16:08:10+0000	1465747690	2016-06-12 18:08:10	1	2	1	0	3	2	2	0	0	0	1	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1116795825046214	https://www.facebook.com/112463368812803/posts/1116795825046214	Really impressed with your free from range and other vegan products in store. As a vegan I can say with a great big smile   Way to go Tesco   well done! You get my vote for most vegan friendly grocery retailer.					2016-06-12T15:58:57+0000	1465747137	2016-06-12 17:58:57	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154320309622754	https://www.facebook.com/112463368812803/posts/10154320309622754	This is one of the lamb leg steaks bought today. Now while I expect there to be a bit of fat on a lamb leg steak  I certainly don t expect to have this much - this is truly appalling and packaged so you can t see how much fat there is. This weighs as 60g of fat and 70g of meat so I ve paid for half a lamb leg steak and half fat. Nit good enough.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13450722_10154320309622754_8487257219978011886_n.jpg?oh=e9410bba0b85159d10fb4783b7bb35be&oe=58EDD588	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13450722_10154320309622754_8487257219978011886_n.jpg?oh=5881f391a755c03310fdd291ecb5e9d6&oe=58E4D685	https://www.facebook.com/photo.php?fbid=10154320309622754&set=o.112463368812803&type=3	facebook.com	2016-06-12T15:45:15+0000	1465746315	2016-06-12 17:45:15	1	6	1	0	7	6	2	4	0	0	1	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1116788705046926	https://www.facebook.com/112463368812803/posts/1116788705046926	What the !?!?! Tesco s are you trying to poison me??? I know every little helps but why would you sell lovely fresh raspberries with an added Gastropod. I mean it may seem like common sense that one may be in there but I m not sure my gastros would think of a gastropod as gastronomy. In this day and age I think I m meant to take offence to it being there & go running to the papers to complain but instead I washed off the raspberries & ate them. Are you ok with that? ;-)					2016-06-12T15:44:40+0000	1465746280	2016-06-12 17:44:40	4	5	4	0	9	5	2	3	3	0	3	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1116784695047327	https://www.facebook.com/112463368812803/posts/1116784695047327	Hi    Just thought you may like to know that your Extra Store on Clannell Road  Northampton has at least one rat that s taken residence. I saw it scurrying around this afternoon & it led to quite a few customers leaving immediately. I did alert a member of staff but their nonchalance was appalling. All in all  not something I d ever have expected from such an established brand like yourselves. Very disappointing.   Hope it gets resolved.					2016-06-12T15:31:12+0000	1465745472	2016-06-12 17:31:12	1	3	1	1	5	3	1	2	1	0	1	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1116777078381422	https://www.facebook.com/112463368812803/posts/1116777078381422	Tesco Burnside celebrating the Euro 2016 competition by having the flags of each competing nation on show above the tills.   Shame they didn t deem it appropriate to display the England flag. Must be a Scottish thing					2016-06-12T15:16:04+0000	1465744564	2016-06-12 17:16:04	0	2	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1116773638381766	https://www.facebook.com/112463368812803/posts/1116773638381766	How silly that when you want to order 200 rolls (packs of 6) for a party  I was unable to do this at my local Tesco supermarket in Kinson even though they have the rolls I require on the shelves. They say they can t supply them as they don t have their own bakery. As I was giving them 2 weeks notice could they not just put in an extra order.					2016-06-12T15:14:29+0000	1465744469	2016-06-12 17:14:29	1	1	1	0	2	1	1	0	0	0	1	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10157530059900355	https://www.facebook.com/112463368812803/posts/10157530059900355	Just brought these from you hexham store they are rock hard and burnt very shocked and unimpressed with them surely your staff should be checking them before packing them	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13450208_10157530059900355_1290517488085032171_n.jpg?oh=26fec7c6bc1d968e3005c0566e50ddb2&oe=592261B7	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13450208_10157530059900355_1290517488085032171_n.jpg?oh=db0996872ed371e2493123d14d3260bb&oe=58D74BBA	https://www.facebook.com/photo.php?fbid=10157530059900355&set=o.112463368812803&type=3	facebook.com	2016-06-12T14:54:27+0000	1465743267	2016-06-12 16:54:27	0	5	0	0	5	4	3	1	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154856424347646	https://www.facebook.com/112463368812803/posts/10154856424347646	Click and collect today .... Bad peaches 😩 #disappointedtesco !!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13419094_10154856424347646_2982105245518851541_n.jpg?oh=5654db296da74dbbfec5dc3275c8d450&oe=58DFDE8E	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13419094_10154856424347646_2982105245518851541_n.jpg?oh=6fc28a9452c130314d363314ac65417b&oe=591CC783	https://www.facebook.com/photo.php?fbid=10154856424347646&set=o.112463368812803&type=3	facebook.com	2016-06-12T14:35:23+0000	1465742123	2016-06-12 16:35:23	0	2	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1116730478386082	https://www.facebook.com/112463368812803/posts/1116730478386082	Not happy Tesco Fforestfach  Swansea. Purchased lamb from your store this morning  got home and opened it and it is absolutely rancid even though the sell by date is 22nd June!					2016-06-12T13:34:53+0000	1465738493	2016-06-12 15:34:53	1	3	1	0	4	3	2	1	0	0	1	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1116728475052949	https://www.facebook.com/112463368812803/posts/1116728475052949	Thanks TESCO - just had a creamy chicken slice and was the best thing I ve ever eaten. Either that or I m more hungover than I thought following the football last night!!					2016-06-12T13:30:02+0000	1465738202	2016-06-12 15:30:02	2	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154867705102388	https://www.facebook.com/112463368812803/posts/10154867705102388	More rotten fruit in my click and collect order. It s every single week. I m beginning to think the people who pick the shopping might need to have their eyes tested! Rotten potatoes  lettuce and oranges (were all mouldy) last week now these grapes today 😁😡	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13417445_10154867705102388_465634090130639126_n.jpg?oh=53c9a4a0ffbf9555c49a92a368c7d794&oe=58D68152	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13417445_10154867705102388_465634090130639126_n.jpg?oh=ba98f8bc8c67c51b7280a885fa5040ca&oe=59193C47	https://www.facebook.com/photo.php?fbid=10154867705102388&set=o.112463368812803&type=3	facebook.com	2016-06-12T13:25:09+0000	1465737909	2016-06-12 15:25:09	1	4	4	0	8	4	3	1	2	0	1	0	0	0	0	3	0
photo	post_user_112463368812803	112463368812803_10154024959590020	https://www.facebook.com/112463368812803/posts/10154024959590020	Hi my children were looking at the inflatables for pools today and pointed this out which we found quite amusing . The toy is clearly marked kids outdoor airmat . But in the top right hand corner it states adult use only . So which is it kids or adults ;).	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/13427982_10154024959590020_2425390706450203062_n.jpg?oh=2c013a801cd8a5105bb528c8558bc929&oe=59213108	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/13427982_10154024959590020_2425390706450203062_n.jpg?oh=029081223b4e5187f46f6ca3a62883bb&oe=58E0F705	https://www.facebook.com/photo.php?fbid=10154024959590020&set=o.112463368812803&type=3	facebook.com	2016-06-12T13:24:14+0000	1465737854	2016-06-12 15:24:14	3	4	3	0	7	4	1	3	0	0	3	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1116723261720137	https://www.facebook.com/112463368812803/posts/1116723261720137	Dear Tesco  I am here to say thank you! I recently discovered your new  Tesco Finest Peppermint Cream Popcorn  - it is quite frankly  a taste sensation  so delicious! The problem I now face is trying to restrain myself from buying so many bags..! Many thanks :) #yummyscrummy					2016-06-12T13:18:41+0000	1465737521	2016-06-12 15:18:41	1	1	1	0	2	1	1	0	1	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_974618105969135	https://www.facebook.com/112463368812803/posts/974618105969135	Just bought your frozen cabbage and found this in there!! It s a piece of splintered wood!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13435420_974618105969135_2143913834134441939_n.jpg?oh=b7f1b7a497d060ec45cdcd696d7cc89a&oe=58E4F888	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13435420_974618105969135_2143913834134441939_n.jpg?oh=c32ce628ba741f6ca80408c0dabd8ed4&oe=58DD8277	https://www.facebook.com/photo.php?fbid=974618105969135&set=o.112463368812803&type=3	facebook.com	2016-06-12T13:13:26+0000	1465737206	2016-06-12 15:13:26	1	2	2	0	4	2	1	1	0	0	1	0	0	0	0	1	0
status	post_user_112463368812803	112463368812803_1116713301721133	https://www.facebook.com/112463368812803/posts/1116713301721133	On Friday I came across your goodness original tomato pasta sauce (for kids). I purchased a jar for my son (10mths) and niece (1yr) to have for their dinner. I was really impressed with how lovely the sauce smelt  however I was left very disappointed with the product by the time the children finished. I used less than half the jar and was thinking about using the rest another day but this won t be happening. Everything the sauce came into contact with was stained orange  without being glib the children looked like ommpa lummpa s! My sister in law and I had to scrub the children to get the orange colour out from their faces  my son is very blonde and the sauce has dyed his eyebrows! Their clothes including bibs/apron were stained and they are currently in the wash a second time with loads of stain remover. The seat of my son s highchair and his walker are also stained orange  neither of these seats can go through the wash. Very disappointed a product designed for children can have such a result and will be thinking twice about trying anything else from the range.					2016-06-12T12:52:50+0000	1465735970	2016-06-12 14:52:50	1	2	1	0	3	2	1	1	1	0	1	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1116710088388121	https://www.facebook.com/112463368812803/posts/1116710088388121	very  not  not happy over todays delivery    delivery driver left wrong receipt as soon as I relised contacted customer services who said carnt do nothing just throw that one away and I will send a copy one for you in post   But that now means someone has mine with all my personal details on ???????  this is now a complaint also delivery driver couldn t wait to get away					2016-06-12T12:42:42+0000	1465735362	2016-06-12 14:42:42	0	2	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1116707631721700	https://www.facebook.com/112463368812803/posts/1116707631721700	I hear the word  gullible  is to be removed from dictionaries in order to prevent offence being caused to people who believe everything they read on Facebook.					2016-06-12T12:33:44+0000	1465734824	2016-06-12 14:33:44	14	2	16	0	18	2	2	0	6	0	13	0	0	2	0	0	0
status	post_user_112463368812803	112463368812803_1116704868388643	https://www.facebook.com/112463368812803/posts/1116704868388643	Is there any chance you can do a larger range of boys Peppa Pig clothing? My 19 month old son is Peppa obsessed and you only seem to have one George boys tshirt but numerous girls Peppa stuff with frills & sparkles! Thanks.					2016-06-12T12:24:55+0000	1465734295	2016-06-12 14:24:55	1	2	1	0	3	2	1	1	0	0	1	0	0	0	0	0	0
