type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
status	post_user_112463368812803	112463368812803_1192487920810337	https://www.facebook.com/112463368812803/posts/1192487920810337	Hi there. First of all thanks for your grocery deliveries  we ve been problem free for months & your drivers are always so polite which saves us the trek around Tesco with little ones in tow.  Sadly today we have issues though. The carrots that were delivered aren t particularly nice and look like something has been living in at least one of them (can only hope it s no longer there given the beastie phobia!) and they stink. This has also made everything that was in the bag with them stink and a bag & contents that must have been in contact with this stink aswell - to the point I d rather bin the contents than put them in the cupboard.   Is there a way to get a refund for these items? Teething baby makes a phone call to customer services slightly difficult. Thanks.					2016-09-22T20:08:16+0000	1474574896	2016-09-22 22:08:16	1	7	1	0	8	7	1	6	0	0	1	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10153709573961326	https://www.facebook.com/112463368812803/posts/10153709573961326	Thank you for the free tree with my spinach 😂	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14370439_10153709573961326_387038305816615920_n.jpg?oh=8fc40c6121592a55b400ec9ef00e27c2&oe=58D65B7C	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14370439_10153709573961326_387038305816615920_n.jpg?oh=5b2ff1302a4e74ad28f41ac8cc0fecf8&oe=58ED9A69	https://www.facebook.com/photo.php?fbid=10153709573961326&set=o.112463368812803&type=3	facebook.com	2016-09-22T19:49:08+0000	1474573748	2016-09-22 21:49:08	3	4	5	0	9	4	1	3	0	0	3	0	1	1	0	0	0
photo	post_user_112463368812803	112463368812803_10154520951039808	https://www.facebook.com/112463368812803/posts/10154520951039808	Been trying to place an order online for the last hour... What can I do???	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14359198_10154520951039808_8053432396019382492_n.jpg?oh=0bc22a775aa1425a6cdff1b645a18e03&oe=58E1CD56	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14359198_10154520951039808_8053432396019382492_n.jpg?oh=afc7df05556763433ecde22989b1c399&oe=58E1DC5B	https://www.facebook.com/photo.php?fbid=10154520951039808&set=o.112463368812803&type=3	facebook.com	2016-09-22T19:47:08+0000	1474573628	2016-09-22 21:47:08	0	8	0	0	8	8	3	5	8	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10209862643310205	https://www.facebook.com/112463368812803/posts/10209862643310205	these came in my delivery tonight... Not acceptable!!  I only phoned week before last as all my baby plum tomatoes were mouldy!! Not only this but I have items that I took OUT my basket and swapped for other items  got them both!! The app for the hudl (tescos own make tablet) has stopped working properly and keeps logging me out WHILE Im still shopping. Making it very frustrating to shop. Thought the idea of home delivery was to make my life easier.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14441033_10209862643310205_5017520298926145585_n.jpg?oh=e114703d0d02099ff52327173a164a92&oe=58DA4593	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/14441033_10209862643310205_5017520298926145585_n.jpg?oh=06f5675944ad089031f988877b3ed407&oe=58DFB2E7	https://www.facebook.com/photo.php?fbid=10209862643310205&set=o.112463368812803&type=3	facebook.com	2016-09-22T19:43:27+0000	1474573407	2016-09-22 21:43:27	0	1	1	0	2	1	1	0	0	0	0	0	0	0	0	1	0
photo	post_user_112463368812803	112463368812803_10154466821319463	https://www.facebook.com/112463368812803/posts/10154466821319463	So I went and brought myself a lovely bunch of bright yellow bananas from a Hereford store yesterday. Tonight  I go along to the fruit bowl to treat myself to yellowie goodness  where I discover this particular nana came with EXTRA protine!! Now on a normal day  I would relish in the extra protine  but tonight the thought of any more eggs make me want to vom... No surprise when these eggs probably belong to an angry  fury  beast supporting eight limbs. 😷 #burnittotheground #whoopsnowmyhouseisinflames #willtheheatmakethemhatch?	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/14370306_10154466821319463_252316591749512207_n.jpg?oh=d41c8a0a04cc00544bac7bf0bfcbe028&oe=58EFDCE8	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/14370306_10154466821319463_252316591749512207_n.jpg?oh=e71a65ae847c3e681c3817bf378cb9d6&oe=58E5EAFD	https://www.facebook.com/photo.php?fbid=10154466821319463&set=o.112463368812803&type=3	facebook.com	2016-09-22T19:35:56+0000	1474572956	2016-09-22 21:35:56	1	1	2	0	3	1	1	0	1	0	1	0	0	1	0	0	0
photo	post_user_112463368812803	112463368812803_10157397827135063	https://www.facebook.com/112463368812803/posts/10157397827135063	Someone enjoyed their free banana today. Thank you Tesco 🍌	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14370274_10157397827135063_3373891285093759832_n.jpg?oh=84c3e227d87ef8c6b76cd1808257ee7a&oe=591FE3E6	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14370274_10157397827135063_3373891285093759832_n.jpg?oh=e96f708d2e8ba6c33479be73743fe9b3&oe=591C88EB	https://www.facebook.com/photo.php?fbid=10157397827135063&set=o.112463368812803&type=3	facebook.com	2016-09-22T19:31:21+0000	1474572681	2016-09-22 21:31:21	12	1	12	0	13	1	1	0	1	0	12	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154319604985041	https://www.facebook.com/112463368812803/posts/10154319604985041	Just been put off my pizza.... Thanks tescos! 🐌🐛🕷🍕☠	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14368701_10154319604985041_4356945370459971920_n.jpg?oh=9c353c6b19e24c4f7157d3d870341e99&oe=5917D669	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14368701_10154319604985041_4356945370459971920_n.jpg?oh=04d96990be53a9d31aad9246ca2e9165&oe=59238064	https://www.facebook.com/photo.php?fbid=10154319604985041&set=o.112463368812803&type=3	facebook.com	2016-09-22T19:30:08+0000	1474572608	2016-09-22 21:30:08	2	5	2	0	7	5	2	3	2	0	2	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1192458960813233	https://www.facebook.com/112463368812803/posts/1192458960813233	Disgusted that I bought potatoes on Monday that the last sell by date was today and I put them in the kitchen cupboard and they absolutely bloody reaked!!!!!!!!!!!! Smelt like fish!!!!!!!!!! And was all jucey!!!!!!!!!!!!!!! Raaaaaaank!!!!!!!!!!!					2016-09-22T19:17:38+0000	1474571858	2016-09-22 21:17:38	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1192455260813603	https://www.facebook.com/112463368812803/posts/1192455260813603	This is the worst company I have ever dealt with I am going to go INSANE!!!!					2016-09-22T19:10:10+0000	1474571410	2016-09-22 21:10:10	0	2	1	0	3	2	2	0	0	0	0	0	0	1	0	0	0
status	post_user_112463368812803	112463368812803_1192454260813703	https://www.facebook.com/112463368812803/posts/1192454260813703	Any idea when Direct will have Forza Horizon 3 (xbox one) back in stock? Thanks					2016-09-22T19:07:22+0000	1474571242	2016-09-22 21:07:22	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1192449770814152	https://www.facebook.com/112463368812803/posts/1192449770814152	My order has still not arrived  delivery was supposed to be Tuesday 20th Sep  I ve tracked and it s been sat in the same spot for 48hrs now. Please could you tell me what s going on?!? Order number is: 4CT87DQFW					2016-09-22T18:58:35+0000	1474570715	2016-09-22 20:58:35	0	9	0	0	9	9	1	8	2	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154563432554777	https://www.facebook.com/112463368812803/posts/10154563432554777	Lovely fresh runner beans from tesco. Still in date but manky as hell. What a fail from tesco	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14364623_10154563432554777_7775792215077020056_n.jpg?oh=084e94f017966b8573c6e3e0c7f11b3d&oe=5922DC06	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14364623_10154563432554777_7775792215077020056_n.jpg?oh=f203b9a7556f70a364787b9d684056f6&oe=591B1D0B	https://www.facebook.com/photo.php?fbid=10154563432554777&set=o.112463368812803&type=3	facebook.com	2016-09-22T18:53:50+0000	1474570430	2016-09-22 20:53:50	1	4	2	0	6	3	2	1	0	0	1	0	1	0	0	0	0
status	post_user_112463368812803	112463368812803_1192443107481485	https://www.facebook.com/112463368812803/posts/1192443107481485	Your website does nothing but freeze no matter what iPad I use!					2016-09-22T18:49:06+0000	1474570146	2016-09-22 20:49:06	0	6	0	0	6	6	3	3	5	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10153802094976791	https://www.facebook.com/112463368812803/posts/10153802094976791	One very unhappy customer  After being told by security that kids clothes do not have security tags this is what we saw when I when to put in my sons new pj s  A security tag  we shop with tesco every week and spend £100 s in your store  Being followed by security to have my mums shopping and my shopping checked was highly upsetting and embarrassing  A lot of people stared  Also the last thing I needed after having a course of 34 injections of Botox for migraine in the hospital half an hour before hand  To add insult your checkout staff didn t even offer to pack our bags!  Sort it out tesco 😡	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14329975_10153802094976791_8813987367356189290_n.jpg?oh=2735e486a33cc7455382de1ee8a68a23&oe=5919B706	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14329975_10153802094976791_8813987367356189290_n.jpg?oh=32b91e290fbb51e6f6fb73d344c06d35&oe=58E1830B	https://www.facebook.com/photo.php?fbid=10153802094976791&set=o.112463368812803&type=3	facebook.com	2016-09-22T18:33:22+0000	1474569202	2016-09-22 20:33:22	3	4	7	3	14	4	2	2	2	0	3	0	1	0	0	3	0
photo	post_user_112463368812803	112463368812803_1062029130600029	https://www.facebook.com/112463368812803/posts/1062029130600029	I have being to Braintree Tesco today to found that after eating half of a apple this was inside the middle	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14463217_1062029130600029_7607886222292985172_n.jpg?oh=f98ff4306dba0171d2d893dd697d6c20&oe=58D8D376	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14463217_1062029130600029_7607886222292985172_n.jpg?oh=b7aa38883a5896a76dedbb38132db81c&oe=58DD6563	https://www.facebook.com/photo.php?fbid=1062029130600029&set=o.112463368812803&type=3	facebook.com	2016-09-22T18:15:02+0000	1474568102	2016-09-22 20:15:02	0	7	0	0	7	7	4	3	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1192413444151118	https://www.facebook.com/112463368812803/posts/1192413444151118	Why why why do you always have to change the recipe of something that tastes fab? We buy ocean and maple crisp cereal every week  but not this week.... new improved recipe  means the pecans have been reduced and Brazil s  hazelnuts and almonds have been added 😡😡😡 thanks for ruining my favourite cereal. 😡😡😡					2016-09-22T18:08:13+0000	1474567693	2016-09-22 20:08:13	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1192411140818015	https://www.facebook.com/112463368812803/posts/1192411140818015	Hello  I ve just ordered my shopping online and tried to use a double points slip which I received in store  it clearly states at the top  scan instore or enter the code online  but then states that it can t be redeemed at tesco.com. So which is it please?					2016-09-22T18:02:56+0000	1474567376	2016-09-22 20:02:56	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1192407074151755	https://www.facebook.com/112463368812803/posts/1192407074151755	Hello Tesco.   I am looking for organisations and companies to get involved in a project that will raise awareness and funds for the abused stray dogs in Europe. The organisations involved will be recognised for their contribution to the project  both on social media and via the short film s credits. Would you be willing to help my campaign?					2016-09-22T17:56:34+0000	1474566994	2016-09-22 19:56:34	0	3	0	0	3	3	1	2	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10209272458682804	https://www.facebook.com/112463368812803/posts/10209272458682804	To the tesco man  I saw some biltong in your shop today that wasn t really expensive so I thought I d give it ago  This bit was all mouldy. Would be alright if it was the first bit I found but it s only after most of the packet that I found it   Will it kill me?   Lots of love  aaron aged twenty two and three quarters xoxox	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14344147_10209272458682804_8916395159974764847_n.jpg?oh=fa4633909e66068a07ce8fa5a9a7da5a&oe=59190AB4	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14344147_10209272458682804_8916395159974764847_n.jpg?oh=8b7f76dba425d6adc58bef452dead322&oe=58D6D2B9	https://www.facebook.com/photo.php?fbid=10209272458682804&set=o.112463368812803&type=3	facebook.com	2016-09-22T17:46:49+0000	1474566409	2016-09-22 19:46:49	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10210165330386169	https://www.facebook.com/112463368812803/posts/10210165330386169	What a nice little note from Pauline at tesco  crieff road perth.  Thank you Pauline for picking my shopping and to the delivery drivers for delivering it.  Makes my life so much easier as a busy mum 🙂☺	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14355765_10210165330386169_4820398401542645973_n.jpg?oh=9118b5dbf9e1f6fa1ef03d65a3936071&oe=592137D3	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14355765_10210165330386169_4820398401542645973_n.jpg?oh=4785aac33a05e499817a7ecb452a6372&oe=58DE1FDE	https://www.facebook.com/photo.php?fbid=10210165330386169&set=o.112463368812803&type=3	facebook.com	2016-09-22T17:44:55+0000	1474566295	2016-09-22 19:44:55	2	3	2	0	5	3	2	1	2	0	2	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1192400140819115	https://www.facebook.com/112463368812803/posts/1192400140819115	Who would i need to speak to to lodge a complaint regarding a product. Ive literally nearly just been killed by a can of your tesco finest tuna. I nearly choked to death on a large BONE fragment upon further invesitgation i found 3-4 more fragments in a single can.					2016-09-22T17:42:34+0000	1474566154	2016-09-22 19:42:34	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1192395770819552	https://www.facebook.com/112463368812803/posts/1192395770819552	hi Tesco  is there any reason that wifi is not available in your stores. I know that other supermarkets offer it  which makes buying special diet foods so much easier.  I can t even access mobile data in my local store and I have just had the same problem in a Tesco at the opposite end of the country to where I live					2016-09-22T17:34:23+0000	1474565663	2016-09-22 19:34:23	1	5	1	0	6	5	1	4	1	0	1	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1192386544153808	https://www.facebook.com/112463368812803/posts/1192386544153808	Thanks to the Security chap at Lincoln (Wragby Road) last night for reuniting me with the key to my bike lock! :D					2016-09-22T17:23:18+0000	1474564998	2016-09-22 19:23:18	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154757772148643	https://www.facebook.com/112463368812803/posts/10154757772148643	Another dissappointed trip to tesco amersham  mouldy peppers dated 25th os sept and they have leaked all over my other veg so now have to wash it all  not good	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14448883_10154757772148643_4741617724945268070_n.jpg?oh=e77b8a0eba714966f3840473fd95f17a&oe=58EC2E18	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14448883_10154757772148643_4741617724945268070_n.jpg?oh=ab47bd044c5209ed29ea8e49d83fed60&oe=58EACE15	https://www.facebook.com/photo.php?fbid=10154757772148643&set=o.112463368812803&type=3	facebook.com	2016-09-22T17:19:30+0000	1474564770	2016-09-22 19:19:30	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0
status	post_user_112463368812803	112463368812803_1192376757488120	https://www.facebook.com/112463368812803/posts/1192376757488120	Hi there  perhaps someone can explain how you book an opticians appointment at Tesco. We called the number given on the website and were told to book an appointment online. We went online and were told there were no appointments and we had to call the number we had just called to book an appointment. It doesn t take brain of Britain to work out that if we will do that we will be in a never ending circle of calls.  The store in question is Whitstable. Please explain Tesco!					2016-09-22T17:16:39+0000	1474564599	2016-09-22 19:16:39	0	7	0	0	7	7	2	5	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154579185981340	https://www.facebook.com/112463368812803/posts/10154579185981340	Help! One very much loved teddy now 7 years old  looking (minus 1 ear & feet have been patched) & feeling it s age. My daughter is so upset that I can t get her another one.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14344050_10154579185981340_7412503959549775120_n.jpg?oh=1254972a5ff1733862d9e40b674d771d&oe=58D8E989	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14344050_10154579185981340_7412503959549775120_n.jpg?oh=072c8333e3835b278fd721d535ed9575&oe=591C3884	https://www.facebook.com/photo.php?fbid=10154579185981340&set=o.112463368812803&type=3	facebook.com	2016-09-22T17:09:41+0000	1474564181	2016-09-22 19:09:41	1	8	3	0	11	7	5	2	0	0	1	0	0	0	2	0	0
photo	post_user_112463368812803	112463368812803_10154547335946972	https://www.facebook.com/112463368812803/posts/10154547335946972	You know that promise about opening tills when it gets busy?....	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14390651_10154547335946972_7661444005553665526_n.jpg?oh=658747b9ad7c113e19b32e2230953e8f&oe=591ADC56	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14390651_10154547335946972_7661444005553665526_n.jpg?oh=0ee4be8d78bf1be310e30a348054accc&oe=58EA0D5B	https://www.facebook.com/photo.php?fbid=10154547335946972&set=o.112463368812803&type=3	facebook.com	2016-09-22T17:03:38+0000	1474563818	2016-09-22 19:03:38	1	3	1	0	4	3	2	1	0	0	1	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1192363420822787	https://www.facebook.com/112463368812803/posts/1192363420822787	Hi Tesco  I very rarely complain  I understand mistakes happen but tonight I have been in your Annfield Plain branch where I was charged for 24 cans of Fosters lager when the box only contained 20 cans. I queried this with staff who agreed I was right and the ticket was incorrect. They tried to find the correct size box for me but after waiting over 20 minutes I was told there was nothing they could do as the ticket was a  head office mistake . The manager  Andy  refused to compensate and give me the 4 cans that I was owed. Really  with the profits made by Tesco I honestly thought you could have made up the 4 cans and I would have left a happy customer. This time I just feel like I ve been treated unfairly and I ve paid for something I didn t get. It s left a bad taste! Hayley Gibson					2016-09-22T16:52:56+0000	1474563176	2016-09-22 18:52:56	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1192350847490711	https://www.facebook.com/112463368812803/posts/1192350847490711	our tesco in b leys closes at 12 everynight now. will it stay open alittle later when fifa 16 is out? i put a deposit down and the lady didnt know . so if it isnt opening later can i get a refund and ill go elsewhere					2016-09-22T16:33:36+0000	1474562016	2016-09-22 18:33:36	1	2	1	0	3	2	2	0	0	0	1	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10157451111315162	https://www.facebook.com/112463368812803/posts/10157451111315162	Wow Tesco s thank you for the generous amount of meat!!! Only £4 😡	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/1044541_10157451111315162_8134934948246898518_n.jpg?oh=6d8bc5ee6b2637d604bca09f445c60dc&oe=58E238C2	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/1044541_10157451111315162_8134934948246898518_n.jpg?oh=631162ec6b67c5427469a1c93f68c372&oe=5918A4D7	https://www.facebook.com/photo.php?fbid=10157451111315162&set=o.112463368812803&type=3	facebook.com	2016-09-22T16:33:33+0000	1474562013	2016-09-22 18:33:33	0	8	1	0	9	8	6	2	1	0	0	0	0	1	0	0	0
status	post_user_112463368812803	112463368812803_1192346937491102	https://www.facebook.com/112463368812803/posts/1192346937491102	SO DESPITE YOU ASSURING ME LAST NIGHT THAT YOU WOULD LOOK INTO THIS AND CONTACT ME TODAY - I HAVE HEARD NOTHING!!!  I ve had my foot op and I m now home and I m very very disappointed.  This is not the level of customer service that I expect from TESCO.  Appalling customer service from Tesco Direct. Ordered a new Sim- only mobile on 18/9 for delivery 20/9 at my local Click and Collect store. on 20/9 I get an email saying sorry  it s been delayed  will be there tomorrow (today). So today I waited and waited for the confirmation e-mail - nothing - not even another  sorry email . I decide to check online to see what has happened to my order. Status says  not dispatched . So I phone customer services  wait ages to get through  she doesn t know  she ll contact the  partner company . Then I just get put through and have to go through the whole story again. Appliances Direct lady says my order isn t showing on their system so she can t help. I ask to be transferred back to Tesco Direct. I speak to a gentleman  who after a bit of investigation  assures me my phone was delivered to the C&C at 11am this morning. However  when the very helpful gentleman at the C&C tries to find my order in store  there is no sign of it. I come back home and phone the Tesco Direct customer services again & go through the security for the 4th time. After speaking to a supervisor  the customer services assistant says unfortunately there s nothing they can do as Appliances Direct are now shut until tomorrow. Now tomorrow I am having an operation and I wanted to have this phone while I was in hospital to play around with and familiarise myself with the new functions  it is a foot operation so I won t be able to walk or drive to collect this phone and it is likely I ll still be in hospital when anyone phones back to let me know the outcome. The money  of course  was taken from my credit card immediately. TESCO - this is not good enough - I went through your website because I thought it would give me piece of mind that my phone would be delivered on on the day stated. You are obviously only interested in getting my hard-earned money and not in good customer service - many companies don t debit the account until the item has been dispatched. Don t use partner companies if they can t hold up to your usual standard of customer service. Please let me know what you intend to do about my phone - i don t care which colour I get  I just need a new phone to keep me in contact with my friends while I am stuck indoors after my operation.					2016-09-22T16:28:15+0000	1474561695	2016-09-22 18:28:15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1192344464158016	https://www.facebook.com/112463368812803/posts/1192344464158016	I ve just tried your gluten free cherry bakewells.  I m not saying there s too much sugar in them but I ve just typed this at 850wpm and walked through three doors without opening them. I also appear to have acquired the ability to hear bats.					2016-09-22T16:22:28+0000	1474561348	2016-09-22 18:22:28	3	4	6	0	10	4	2	2	2	0	3	0	0	2	0	0	0
status	post_user_112463368812803	112463368812803_1192344444158018	https://www.facebook.com/112463368812803/posts/1192344444158018	Hi  received a money off voucher on 16/09/16 at the checkout in your Hartlepool store for a Kitchen Craft Vegetable Spiralizer  I have since  visited 3 of your stores  Hartlepool  Coulby Newham and now Norton and not one of them know what they are and none of the stores have any in stock and never have! I have tried to order in to store via a member of staff but have been told I am unable to do this  why? Why advertise a product that we are not able to purchase  apparently I was told a lady visited the Norton store yesterday with the same query  she is also unable to buy one! No doubt they will possibly be in stock when the money off voucher has expired!!!! Any help would be appreciated as some of your store staff are not very helpful at all!					2016-09-22T16:22:26+0000	1474561346	2016-09-22 18:22:26	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10205954795143994	https://www.facebook.com/112463368812803/posts/10205954795143994	The state of a highchair in your carlisle store cafe today! Sadly I d put my 13 month old son in it not realising it was broken until his finger got jammed in it . There was also several loose screws on the chair. I approached a member of staff who flippantly told me she d be there in a minute. 15 minutes later she still hasn t come and my sons food was delivered by another staff member so I brought it to her attention. She said  I ll take it away  sorry  and then proceeded to push the bar back in and just move it to a different place ! The screw that holds the bar in place is missing. Sorry to say I wasn t very happy about the way this was handled and only hope some other baby/toddler doesn t have a more serious accident !	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14358887_10205954795143994_6691746809169131752_n.jpg?oh=be44878577bffaaf8ef9e578367c3f43&oe=58EB4705	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/14358887_10205954795143994_6691746809169131752_n.jpg?oh=9ff278c2633b146fe1d9ab69a50c7628&oe=58E64371	https://www.facebook.com/photo.php?fbid=10205954795143994&set=o.112463368812803&type=3	facebook.com	2016-09-22T15:45:34+0000	1474559134	2016-09-22 17:45:34	0	1	1	0	2	1	1	0	0	0	0	0	0	0	0	1	0
status	post_user_112463368812803	112463368812803_1192315547494241	https://www.facebook.com/112463368812803/posts/1192315547494241	The 100 points Esso petrol vouchers do not scan if you have a tesco club card which is also a credit card.Just filled up and didn t get the points.Very annoying					2016-09-22T15:34:33+0000	1474558473	2016-09-22 17:34:33	0	5	0	0	5	5	3	2	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10210588380049053	https://www.facebook.com/112463368812803/posts/10210588380049053	Well done Tesco Millbrook Southampton. We need these adult special needs trolleys in every store!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14390891_10210588380049053_2317335832420325995_n.jpg?oh=11189f6ef8b09b6867f1628c33cb7282&oe=591DB822	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14390891_10210588380049053_2317335832420325995_n.jpg?oh=282341c32b91c55372f359b14e9ae94b&oe=59237E2F	https://www.facebook.com/photo.php?fbid=10210588380049053&set=o.112463368812803&type=3	facebook.com	2016-09-22T15:34:21+0000	1474558461	2016-09-22 17:34:21	10	2	10	0	12	2	1	1	0	0	10	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1192312090827920	https://www.facebook.com/112463368812803/posts/1192312090827920	Feeling totally let down by Tesco Pet Insurance not only did they reduce me to tears twice they now feel it acceptable to completely ignore a complaint letter.  As complaints manager I ALWAYS respond initially within 3 working days to acknowledge a complaint and give a timescale for resolution. It a shame that this multinational company can t do the same! Absolutely disgusted.					2016-09-22T15:26:36+0000	1474557996	2016-09-22 17:26:36	0	14	0	1	15	14	1	13	1	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1192304397495356	https://www.facebook.com/112463368812803/posts/1192304397495356	What do you have to look like to be disabled?  I am so fed up of shopping at various Tescos and having abuse thrown at me for parking in a disabled bay.YES i do have a disabled blue badge which believe me is not simple to get but I do have a hidden disability.The signs only show a person in a wheelchair which unfortunately does not let people know that we do not have to be in a wheelchair to be disabled.  PLEASE PLEASE COULD YOU HAVE SIGNS UP OVER EACH PARKING BAY saying that not all disabilities are obvious as my shopping experiences are becoming a nightmare and making me feel so upset and anxious.  This really needs addressing as this is causing so much anxiety and stress for people who are not in wheelchairs or do not have obvious disabilities. I really look forward to your reply and I hope your company take the lead on this situation as it is also happening in other major shopping chains which I have also contacted.  I would be most happy to tell you exactly what has been going on if you would like to contact me as there is not just one incident.					2016-09-22T15:15:42+0000	1474557342	2016-09-22 17:15:42	1	2	1	0	3	2	2	0	0	0	1	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1192299824162480	https://www.facebook.com/112463368812803/posts/1192299824162480	Hi tescos. Some of my clubcard vouchers expire in november. Im trying to add them to an online order. Its letting me use one code but not the other? Help!					2016-09-22T15:06:04+0000	1474556764	2016-09-22 17:06:04	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1192272627498533	https://www.facebook.com/112463368812803/posts/1192272627498533	Just a quick enquiry regarding the clubcard boost scheme which I believe is no longer in operation  I was wondering does anyone know if there will be any sort of Christmas voucher deals this year or are they all just worth spending in store now? I used to always double up for toys at Christmas  😩😟					2016-09-22T14:19:32+0000	1474553972	2016-09-22 16:19:32	0	2	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0
video	post_user_112463368812803	112463368812803_10209794862015719	https://www.facebook.com/112463368812803/posts/10209794862015719	So went to Tesco and brought some really nice sweets intill u hit the bottom and found this only got them last night how did this get in a pack all hard and crumbling in my hand looks well old and the pack date is 5 5 17 might want to check this out put me right off the rest 😠😠😣	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/14411803_10209794884336277_7307580403932463104_n.jpg?oh=9182af4d41f0fd98d65f1da9a680fbbe&oe=591B6C96	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/14411803_10209794884336277_7307580403932463104_n.jpg?oh=e070182d373c07e02457a6d21287699c&oe=591ACA64	https://www.facebook.com/10206985613906272/videos/10209794862015719	facebook.com	2016-09-22T14:14:11+0000	1474553651	2016-09-22 16:14:11	0	5	0	0	5	5	3	2	1	0	0	0	0	0	0	0	0
